User Type,Source,Medium,Browser,Device Category,Date,Pageviews
New Visitor,bing,organic,Edge,desktop,2020-08-04,2
New Visitor,bing,organic,Edge,desktop,2020-07-20,1
New Visitor,bing,organic,Edge,desktop,2020-07-21,1
New Visitor,bing,organic,Edge,desktop,2020-07-24,1
New Visitor,bing,organic,Edge,desktop,2020-07-28,2
New Visitor,bing,organic,Edge,desktop,2020-08-03,1
New Visitor,bing,organic,Edge,desktop,2020-07-21,1
New Visitor,bing,organic,Edge,desktop,2020-07-20,1
New Visitor,bing,organic,Edge,desktop,2020-07-25,3
New Visitor,bing,organic,Edge,desktop,2020-08-11,1
New Visitor,bing,organic,Edge,desktop,2020-07-21,2
New Visitor,bing,organic,Edge,desktop,2020-08-09,1
New Visitor,bing,organic,Edge,desktop,2020-07-18,1
New Visitor,bing,organic,Edge,desktop,2020-08-02,1
New Visitor,bing,organic,Edge,desktop,2020-08-06,1
New Visitor,bing,organic,Edge,desktop,2020-08-08,1
New Visitor,bing,organic,Edge,desktop,2020-08-12,2
New Visitor,bing,organic,Edge,desktop,2020-07-26,1
New Visitor,bing,organic,Edge,desktop,2020-08-03,1
New Visitor,bing,organic,Edge,desktop,2020-08-03,1
New Visitor,bing,organic,Edge,desktop,2020-07-26,1
New Visitor,bing,organic,Edge,desktop,2020-08-03,1
New Visitor,bing,organic,Edge,desktop,2020-07-26,1
New Visitor,bing,organic,Firefox,desktop,2020-07-26,1
New Visitor,bing,organic,Firefox,desktop,2020-07-16,1
New Visitor,bing,organic,Firefox,desktop,2020-07-15,1
New Visitor,bing,organic,Firefox,desktop,2020-07-22,1
New Visitor,bing,organic,Firefox,desktop,2020-07-29,1
New Visitor,bing,organic,Firefox,desktop,2020-07-31,3
New Visitor,bing,organic,Firefox,desktop,2020-07-26,1
New Visitor,bing,organic,Firefox,desktop,2020-07-29,1
New Visitor,bing,organic,Firefox,desktop,2020-07-26,2
New Visitor,bing,organic,Firefox,desktop,2020-08-07,1
New Visitor,bing,organic,Firefox,desktop,2020-07-26,1
New Visitor,bing,organic,Firefox,desktop,2020-07-26,1
New Visitor,bing,organic,Firefox,desktop,2020-07-18,2
New Visitor,bing,organic,Firefox,desktop,2020-07-22,2
New Visitor,bing,organic,Firefox,desktop,2020-07-26,1
New Visitor,bing,organic,Firefox,desktop,2020-07-26,1
New Visitor,bing,organic,Firefox,desktop,2020-07-18,1
New Visitor,bing,organic,Firefox,desktop,2020-07-18,1
New Visitor,bing,organic,Firefox,desktop,2020-07-18,1
New Visitor,bing,organic,Firefox,desktop,2020-07-18,1
New Visitor,bing,organic,Firefox,desktop,2020-08-11,1
New Visitor,bing,organic,Firefox,desktop,2020-07-17,2
New Visitor,bing,organic,Internet Explorer,desktop,2020-07-19,2
New Visitor,bing,organic,Internet Explorer,desktop,2020-07-19,1
New Visitor,bing,organic,Opera,desktop,2020-07-19,1
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,desktop,2020-07-23,1
New Visitor,bing,organic,Safari,desktop,2020-08-09,1
New Visitor,bing,organic,Safari,desktop,2020-07-22,1
New Visitor,bing,organic,Safari,desktop,2020-07-22,1
New Visitor,bing,organic,Safari,desktop,2020-08-11,1
New Visitor,bing,organic,Safari,desktop,2020-07-22,1
New Visitor,bing,organic,Safari,desktop,2020-07-20,1
New Visitor,bing,organic,Safari,desktop,2020-08-10,1
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,desktop,2020-07-23,1
New Visitor,bing,organic,Safari,desktop,2020-07-26,1
New Visitor,bing,organic,Safari,desktop,2020-07-28,1
New Visitor,bing,organic,Safari,desktop,2020-07-22,1
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,desktop,2020-07-19,1
New Visitor,bing,organic,Safari,desktop,2020-07-28,1
New Visitor,bing,organic,Safari,desktop,2020-08-09,1
New Visitor,bing,organic,Safari,desktop,2020-07-25,1
New Visitor,bing,organic,Safari,desktop,2020-07-27,1
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,desktop,2020-07-25,1
New Visitor,bing,organic,Safari,desktop,2020-07-16,1
New Visitor,bing,organic,Safari,desktop,2020-08-01,1
New Visitor,bing,organic,Safari,desktop,2020-07-25,1
New Visitor,bing,organic,Safari,desktop,2020-07-18,1
New Visitor,bing,organic,Safari,desktop,2020-07-19,2
New Visitor,bing,organic,Safari,desktop,2020-07-20,1
New Visitor,bing,organic,Safari,desktop,2020-07-21,1
New Visitor,bing,organic,Safari,desktop,2020-07-25,1
New Visitor,bing,organic,Safari,desktop,2020-08-03,1
New Visitor,bing,organic,Safari,desktop,2020-08-10,1
New Visitor,bing,organic,Safari,desktop,2020-07-18,1
New Visitor,bing,organic,Safari,desktop,2020-07-22,1
New Visitor,bing,organic,Safari,desktop,2020-07-25,1
New Visitor,bing,organic,Safari,desktop,2020-07-16,1
New Visitor,bing,organic,Safari,desktop,2020-07-27,1
New Visitor,bing,organic,Safari,desktop,2020-07-25,1
New Visitor,bing,organic,Safari,desktop,2020-08-10,1
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,desktop,2020-07-23,1
New Visitor,bing,organic,Safari,desktop,2020-08-08,4
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,desktop,2020-07-23,1
New Visitor,bing,organic,Safari,desktop,2020-08-08,1
New Visitor,bing,organic,Safari,desktop,2020-07-22,1
New Visitor,bing,organic,Safari,desktop,2020-07-22,2
New Visitor,bing,organic,Safari,desktop,2020-07-22,1
New Visitor,bing,organic,Safari,desktop,2020-07-22,1
New Visitor,bing,organic,Safari,desktop,2020-08-08,2
New Visitor,bing,organic,Safari,desktop,2020-08-08,1
New Visitor,bing,organic,Safari,desktop,2020-07-15,1
New Visitor,bing,organic,Safari,mobile,2020-07-21,1
New Visitor,bing,organic,Safari,mobile,2020-07-21,1
New Visitor,bing,organic,Safari,mobile,2020-08-08,1
New Visitor,bing,organic,Safari,mobile,2020-07-14,1
New Visitor,bing,organic,Safari,mobile,2020-07-25,1
New Visitor,bing,organic,Safari,mobile,2020-07-16,1
New Visitor,bing,organic,Safari,mobile,2020-07-14,1
New Visitor,bing,organic,Safari,mobile,2020-07-16,1
New Visitor,bing,organic,Safari,mobile,2020-08-01,1
New Visitor,bing,organic,Safari,mobile,2020-08-04,1
New Visitor,bing,organic,Safari,tablet,2020-07-31,1
New Visitor,bing,organic,Safari,tablet,2020-07-14,1
New Visitor,bing,organic,Safari,tablet,2020-08-08,1
New Visitor,bing,organic,Safari,tablet,2020-08-02,1
New Visitor,bing,organic,Safari,tablet,2020-07-22,1
New Visitor,bing,organic,Safari,tablet,2020-07-31,1
New Visitor,bing,organic,Safari,tablet,2020-08-07,1
New Visitor,bing,organic,Safari,tablet,2020-07-31,1
New Visitor,bing,organic,Safari,tablet,2020-07-23,2
New Visitor,bing,organic,Safari,tablet,2020-07-23,2
New Visitor,bing,organic,Safari,tablet,2020-07-23,2
New Visitor,bing,organic,Safari,tablet,2020-07-23,2
New Visitor,bing,organic,Safari,tablet,2020-07-23,2
New Visitor,bing,organic,Safari,tablet,2020-07-23,2
New Visitor,bing,organic,Safari,tablet,2020-07-23,1
New Visitor,bing,organic,Safari,tablet,2020-08-01,1
New Visitor,bing,organic,Samsung Internet,mobile,2020-07-23,1
New Visitor,bing,organic,Samsung Internet,tablet,2020-07-17,1
New Visitor,ca.search.yahoo.com,referral,Chrome,desktop,2020-07-22,1
New Visitor,cn.bing.com,referral,Chrome,mobile,2020-07-23,1
New Visitor,de.search.yahoo.com,referral,Firefox,desktop,2020-07-30,1
New Visitor,duckduckgo,organic,Android Webview,mobile,2020-07-18,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-22,2
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-22,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-25,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-16,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-14,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-30,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-21,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-08-05,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-20,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-28,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-14,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-17,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-18,2
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-08-07,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-24,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-27,1
New Visitor,duckduckgo,organic,Chrome,desktop,2020-07-27,1
New Visitor,duckduckgo,organic,Chrome,mobile,2020-08-12,1
New Visitor,duckduckgo,organic,Chrome,mobile,2020-08-12,2
New Visitor,duckduckgo,organic,Chrome,mobile,2020-08-01,1
New Visitor,duckduckgo,organic,Chrome,mobile,2020-08-01,1
New Visitor,duckduckgo,organic,Chrome,mobile,2020-08-01,1
New Visitor,duckduckgo,organic,Chrome,mobile,2020-07-20,1
New Visitor,duckduckgo,organic,Chrome,mobile,2020-07-31,1
New Visitor,duckduckgo,organic,Chrome,mobile,2020-07-19,1
New Visitor,duckduckgo,organic,Chrome,mobile,2020-08-06,1
New Visitor,duckduckgo,organic,Chrome,mobile,2020-08-12,2
New Visitor,duckduckgo,organic,Chrome,mobile,2020-07-30,1
New Visitor,duckduckgo,organic,Chrome,mobile,2020-07-25,1
New Visitor,duckduckgo,organic,Chrome,tablet,2020-07-23,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-16,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-16,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-16,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-16,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-31,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-21,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-16,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,2
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-08-03,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-08-02,2
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-14,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-16,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-22,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-22,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-22,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-22,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-22,1
New Visitor,duckduckgo,organic,Edge,desktop,2020-07-22,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-08-11,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-22,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-26,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-29,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-26,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-08-06,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-29,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-30,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-14,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-22,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-22,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-29,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-29,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-08-07,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-26,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-08-12,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-16,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-08-04,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-08-10,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-29,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-08-08,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-08-11,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-30,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-08-12,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-19,1
New Visitor,duckduckgo,organic,Firefox,desktop,2020-07-29,1
New Visitor,duckduckgo,organic,Firefox,mobile,2020-08-10,1
New Visitor,duckduckgo,organic,Firefox,mobile,2020-07-25,1
New Visitor,duckduckgo,organic,Firefox,mobile,2020-07-24,1
New Visitor,duckduckgo,organic,Opera,desktop,2020-07-29,1
New Visitor,duckduckgo,organic,Opera,desktop,2020-07-29,3
New Visitor,duckduckgo,organic,Opera,desktop,2020-08-11,1
New Visitor,duckduckgo,organic,Opera,desktop,2020-08-10,1
New Visitor,duckduckgo,organic,Opera,desktop,2020-07-29,1
New Visitor,duckduckgo,organic,Opera,desktop,2020-07-22,1
New Visitor,duckduckgo,organic,Opera,tablet,2020-07-18,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-08,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-05,3
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-19,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-19,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,2
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-28,2
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-27,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-01,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-12,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-30,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-26,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-27,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-25,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-01,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-10,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-11,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-24,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-21,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-23,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-16,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-25,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-31,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-28,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,2
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-09,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-23,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-31,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-27,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-27,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-20,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-21,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-08,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-17,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-08,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-20,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-09,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-06,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-06,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-27,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-25,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-01,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-19,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-29,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-08,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-20,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-29,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-05,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-10,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-18,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-27,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-17,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-30,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-24,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-16,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-06,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-09,2
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-16,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-06,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-08,6
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-19,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-16,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-01,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-07,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-04,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-11,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-23,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-26,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-29,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-21,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-02,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-03,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-26,2
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-23,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-30,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-08,2
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-10,2
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-06,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-20,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-10,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-06,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-20,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-06,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-06,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-15,2
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-05,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-07-23,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-11,1
New Visitor,duckduckgo,organic,Safari,desktop,2020-08-10,1
